fund,period,period_original,year,quarter,return_quarterly,dnb_reporter,source_return_post,used_ter_year,asset_management_costs,transaction_costs,ter_annual,ter_quarterly,source_type,confidence,notes,return_after_ter,ter_missing_policy_applied,rf,equity,duration,credit,real_estate,fx,excess_return_after_ter
CRH,2015Q2,2015K2,2015,2,-0.0579999999999999,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2015,0.0031,0.0005,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.058898787545201906,exact,-0.0004938854642255,-0.0359065794351126,-0.1525830981809418,-0.0299841489815314,-0.1093679919562758,-0.0362614747339837,-0.05840490208097641
CRH,2015Q3,2015K3,2015,3,-0.019,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2015,0.0031,0.0005,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.019898787545202006,exact,-0.0005657028882973,-0.0854783388536183,0.0625972599826122,-0.0037535881492603,0.0386244070160811,-0.002937806514988,-0.019333084656904705
CRH,2015Q4,2015K4,2015,4,0.02,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2015,0.0031,0.0005,0.0036,0.0008987875452020067,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.019101212454797994,exact,-0.0008885589426071,0.0931675525851799,0.0017238862912901,0.0163127662785816,0.0592580891397488,0.0286032917238789,0.019989771397405095
CRH,2016Q1,2016K1,2016,1,0.021,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.003,0.0005,0.0035,0.0008738539015993307,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.02012614609840067,exact,-0.0010542623375449,-0.0533406838777802,0.0912258815376816,0.0267757758256841,0.0319303460850708,-0.0366448730103767,0.02118040843594557
CRH,2016Q2,2016K2,2016,2,0.021,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.003,0.0005,0.0035,0.0008738539015993307,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.02012614609840067,exact,-0.0011485994043496,0.0324116251350308,0.0608969793770322,0.0168683635620507,0.0173948391974843,0.0182277441004068,0.02127474550275027
CRH,2016Q3,2016K3,2016,3,0.025,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.003,0.0005,0.0035,0.0008738539015993307,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.02412614609840067,exact,-0.0012650767315374,0.0441106743180912,0.0124921488257012,0.0180068606882921,0.0480702367334542,-0.0082239899045355,0.02539122282993807
CRH,2016Q4,2016K4,2016,4,-0.0069999999999999,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.003,0.0005,0.0035,0.0008738539015993307,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.007873853901599231,exact,-0.0013097254056969,0.0873561840803528,-0.0853095328074178,-0.0103111010982954,-0.0476456716100371,0.0574238005961756,-0.006564128495902331
CRH,2017Q1,2017K1,2017,1,0.01,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0029,0.0033,0.0062,0.0015464092282639896,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.00845359077173601,exact,-0.0011890622110223,0.0502017063490404,-0.0341803585921353,0.0011575237041764,0.0143097241924522,-0.0105694808888356,0.00964265298275831
CRH,2017Q2,2017K2,2017,2,0.001,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0029,0.0033,0.0062,0.0015464092282639896,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.0005464092282639896,exact,-0.0013779554430616,-0.0260658885189492,0.0081322326762748,0.0057927894244863,0.0588909487629111,-0.070606402745978,0.0008315462147976103
CRH,2017Q3,2017K3,2017,3,0.0139999999999999,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0029,0.0033,0.0062,0.0015464092282639896,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.01245359077173591,exact,-0.0012426097406184,0.0138358253977797,0.0083875237472241,0.0119008836173597,0.0206320374274355,-0.0297253059247026,0.01369620051235431
CRH,2017Q4,2017K4,2017,4,0.024,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0029,0.0033,0.0062,0.0015464092282639896,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.02245359077173601,exact,-0.0013816839568479,0.0419160508488587,0.0139628026516911,0.0081472703093798,0.0533491575583295,-0.0135777171319724,0.023835274728583912
CRH,2018Q1,2018K1,2018,1,-0.002,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0027,0.0023,0.005,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.0032476630625266605,exact,-0.0012313979168253,-0.0377239390540078,0.0428080034630574,-0.0046342906831743,-0.0297150538580298,-0.0302404485615293,-0.0020162651457013604
CRH,2018Q2,2018K2,2018,2,0.004,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0027,0.0023,0.005,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.0027523369374733396,exact,-0.0011603200424952,0.0791198382133522,-0.0154059501857799,-0.0014615472766276,0.0579559907061362,0.0601389910600156,0.003912656979968539
CRH,2018Q3,2018K3,2018,3,0.009,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0027,0.0023,0.005,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.007752336937473339,exact,-0.0011255493271244,0.0528293876599212,-0.0178241920360959,0.0017844569160565,-0.0035315047570866,-0.0064354441608049,0.00887788626459774
CRH,2018Q4,2018K4,2018,4,-0.036,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2018,0.0027,0.0023,0.005,0.0012476630625266605,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.03724766306252666,exact,-0.0012284186530631,-0.1191372374307147,0.0258922435835675,-0.006231697168275,-0.0788592622069979,0.016965438216883,-0.03601924440946356
CRH,2019Q1,2019K1,2019,1,0.072,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.07100149650959613,exact,-0.0011863961243726,0.1451817938197844,0.0524060336202131,0.0341076001588142,0.1274382996412325,0.0183498771742512,0.07218789263396873
CRH,2019Q2,2019K2,2019,2,0.038,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.03700149650959613,exact,-0.000990894048387,0.0265283805436963,0.0785312886288746,0.0220354556418428,-0.0366021732998956,-0.012726387031076,0.03799239055798313
CRH,2019Q3,2019K3,2019,3,0.044,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.04300149650959613,exact,-0.0012400687101794,0.0536022712172916,0.094799006208077,0.0132979677202573,0.0911375390458155,0.0378290444288265,0.04424156521977553
CRH,2019Q4,2019K4,2019,4,-0.001,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2019,0.0028,0.0012,0.004,0.000998503490403868,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.001998503490403868,exact,-0.0014970173317031,0.0510668185150443,-0.0644982765116533,-0.0027317634207238,0.0545265579031121,-0.0237219935825969,-0.0005014861587007682
CRH,2020Q1,2020K1,2020,1,-0.081,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0028,0.0009,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.08192371932555913,exact,-0.0012799637516587,-0.1764067429361289,0.0153300669902549,-0.0575815727092018,-0.2465047633118007,0.0153388765636626,-0.08064375557390042
CRH,2020Q2,2020K2,2020,2,0.091,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0028,0.0009,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.09007628067444087,exact,-0.0010252609778073,0.1432012787512874,0.0310797960261669,0.0523887323370836,0.0841891758205936,-0.0196488154253537,0.09110154165224817
CRH,2020Q3,2020K3,2020,3,0.022,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0028,0.0009,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.021076280674440874,exact,-0.0018034029078612,0.0446876209119437,0.0415412553926284,0.0181564430781715,0.0176516705760716,-0.0439974744661726,0.022879683582302072
CRH,2020Q4,2020K4,2020,4,0.0559999999999999,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2020,0.0028,0.0009,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.05507628067444077,exact,-0.0015863474607458,0.0858294541791246,0.0311241577684131,0.0213146144823068,0.1019134321776182,-0.0475083822794561,0.05666262813518657
CRH,2021Q1,2021K1,2021,1,-0.01,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0011,0.0038,0.0009486492429950921,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.010948649242995092,exact,-0.0013019827850938,0.1033324912729073,-0.056532276848394,-0.0048335363425313,-0.0306890538646433,0.0468534249359438,-0.009646666457901291
CRH,2021Q2,2021K2,2021,2,0.0279999999999999,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0011,0.0038,0.0009486492429950921,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.027051350757004808,exact,-0.001738165281469,0.0663035012246201,-0.0129520287161021,0.0020343503563978,0.1027031492099125,-0.015210679332861,0.02878951603847381
CRH,2021Q3,2021K3,2021,3,-0.001,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0011,0.0038,0.0009486492429950921,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.0019486492429950921,exact,-0.0013871216656898,0.0312826477479376,0.0045014001546673,0.0012180052475819,-0.0158254007556226,0.0252334195474166,-0.0005615275773052921
CRH,2021Q4,2021K4,2021,4,0.026,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2021,0.0027,0.0011,0.0038,0.0009486492429950921,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.025051350757004907,exact,-0.0014259138650168,0.0983704049335391,-0.0010765871311874,-0.0028100547443741,0.0425503043128291,0.0238392853197897,0.026477264622021705
CRH,2022Q1,2022K1,2022,1,-0.077,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0026,0.0015,0.0040999999999999,0.001023427821025491,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.07802342782102549,exact,-0.0014058217413064,-0.0223977336259453,-0.0912795792319826,-0.0515154223393239,-0.0670508354936031,0.0144099202094457,-0.07661760607971908
CRH,2022Q2,2022K2,2022,2,-0.141,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0026,0.0015,0.0040999999999999,0.001023427821025491,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.14202342782102548,exact,-0.001585641426157,-0.117675057365044,-0.1646572088163561,-0.0707463469265827,-0.2429037500506135,0.0640794102374544,-0.14043778639486848
CRH,2022Q3,2022K3,2022,3,-0.059,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0026,0.0015,0.0040999999999999,0.001023427821025491,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.06002342782102549,exact,-0.0004378904438195,0.0209813599606212,-0.090309852129806,-0.0288998831896262,-0.1539763831110683,0.0590657378164869,-0.05958553737720599
CRH,2022Q4,2022K4,2022,4,0.019,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2022,0.0026,0.0015,0.0040999999999999,0.001023427821025491,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.01797657217897451,exact,0.0030218274182407,-0.0176682826123388,-0.0472064967898824,0.0097659207900369,0.0421389157740175,-0.0845610444030406,0.014954744760733808
CRH,2023Q1,2023K1,2023,1,0.024,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0028,0.0019,0.0047,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.022827065277961835,exact,0.0058105106032075,0.053938980249117,0.0292830518551843,0.0099672432353232,-0.0702768922695871,-0.0228779562038572,0.017016554674754335
CRH,2023Q2,2023K2,2023,2,0.024,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0028,0.0019,0.0047,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.022827065277961835,exact,0.0080364028860351,0.058708597786077,0.0015975860927222,-0.0042237455419262,-0.0252391232549872,0.0033581915374972,0.014790662391926735
CRH,2023Q3,2023K3,2023,3,-0.06,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0028,0.0019,0.0047,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.061172934722038164,exact,0.008899391029804,-0.007668725558223,-0.0984029278653749,-0.0098902196036458,0.0515654431574934,0.0281172135200603,-0.07007232575184216
CRH,2023Q4,2023K4,2023,4,0.134,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2023,0.0028,0.0019,0.0047,0.0011729347220381658,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.13282706527796184,exact,0.0098557065380013,0.0494016589271681,0.1406511339590381,0.0478010503731916,0.2025063986301105,-0.0478809935323651,0.12297135873996054
CRH,2024Q1,2024K1,2024,1,0.031,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0025,0.0012,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.030076280674440875,exact,0.0099530480293883,0.107000617868002,-0.0193570928345087,-0.0065477307148837,-0.0455244751418354,0.0247302220261523,0.020123232645052575
CRH,2024Q2,2024K2,2024,2,-0.012,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0025,0.0012,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.012923719325559125,exact,0.0096136482821427,0.0313399605437096,-0.0501172215018581,-0.0102865490675988,-0.00989783738366,0.0079670372145518,-0.022537367607701825
CRH,2024Q3,2024K3,2024,3,0.0559999999999999,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0025,0.0012,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.05507628067444077,exact,0.0094659177314309,0.0028777674479716,0.0473275286032934,0.0228626283842732,0.1370954218376332,-0.0430819918427396,0.04561036294300987
CRH,2024Q4,2024K4,2024,4,0.015,CRH,Kwartaalrendement beleggingen risico fonds (in percentages),2024,0.0025,0.0012,0.0037,0.0009237193255591247,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.014076280674440875,exact,0.0082911180628952,0.0725993086598819,-0.0133773398176884,0.000257321485737,-0.1007794528202434,0.0683684599228168,0.005785162611545675
Calpam,2015Q1,2015K1,2015,1,0.078,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2015,0.0017,0.0002,0.0019,0.0004746619371123195,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.07752533806288768,exact,0.0,0.1511712335541488,0.1418828219126287,0.0122918538476994,0.2002237762098073,0.1095047031222968,0.07752533806288768
Calpam,2015Q2,2015K2,2015,2,-0.04,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2015,0.0017,0.0002,0.0019,0.0004746619371123195,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.04047466193711232,exact,-0.0004938854642255,-0.0359065794351126,-0.1525830981809418,-0.0299841489815314,-0.1093679919562758,-0.0362614747339837,-0.03998077647288682
Calpam,2015Q3,2015K3,2015,3,-0.033,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2015,0.0017,0.0002,0.0019,0.0004746619371123195,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,-0.03347466193711232,exact,-0.0005657028882973,-0.0854783388536183,0.0625972599826122,-0.0037535881492603,0.0386244070160811,-0.002937806514988,-0.03290895904881502
Calpam,2015Q4,2015K4,2015,4,0.022,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2015,0.0017,0.0002,0.0019,0.0004746619371123195,dnb_annual_wide_xlsx,0.95,Extracted from DNB annual wide Excel.,0.02152533806288768,exact,-0.0008885589426071,0.0931675525851799,0.0017238862912901,0.0163127662785816,0.0592580891397488,0.0286032917238789,0.02241389700549478
Calpam,2016Q1,2016K1,2016,1,0.017,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.0032,0.0,0.0032,0.0007990417880670009,dnb_annual_wide_xlsx,0.7,Extracted from DNB annual wide Excel; check match/transaction costs.,0.016200958211933,exact,-0.0010542623375449,-0.0533406838777802,0.0912258815376816,0.0267757758256841,0.0319303460850708,-0.0366448730103767,0.0172552205494779
Calpam,2016Q2,2016K2,2016,2,0.027,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.0032,0.0,0.0032,0.0007990417880670009,dnb_annual_wide_xlsx,0.7,Extracted from DNB annual wide Excel; check match/transaction costs.,0.026200958211933,exact,-0.0011485994043496,0.0324116251350308,0.0608969793770322,0.0168683635620507,0.0173948391974843,0.0182277441004068,0.027349557616282598
Calpam,2016Q3,2016K3,2016,3,0.027,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.0032,0.0,0.0032,0.0007990417880670009,dnb_annual_wide_xlsx,0.7,Extracted from DNB annual wide Excel; check match/transaction costs.,0.026200958211933,exact,-0.0012650767315374,0.0441106743180912,0.0124921488257012,0.0180068606882921,0.0480702367334542,-0.0082239899045355,0.0274660349434704
Calpam,2016Q4,2016K4,2016,4,-0.001,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2016,0.0032,0.0,0.0032,0.0007990417880670009,dnb_annual_wide_xlsx,0.7,Extracted from DNB annual wide Excel; check match/transaction costs.,-0.001799041788067001,exact,-0.0013097254056969,0.0873561840803528,-0.0853095328074178,-0.0103111010982954,-0.0476456716100371,0.0574238005961756,-0.0004893163823701009
Calpam,2017Q1,2017K1,2017,1,0.0069999999999999,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0033,0.0,0.0033,0.0008239810233570122,dnb_annual_wide_xlsx,0.7,Extracted from DNB annual wide Excel; check match/transaction costs.,0.006176018976642888,exact,-0.0011890622110223,0.0502017063490404,-0.0341803585921353,0.0011575237041764,0.0143097241924522,-0.0105694808888356,0.007365081187665188
Calpam,2017Q2,2017K2,2017,2,0.002,Calpam,Kwartaalrendement beleggingen risico fonds (in percentages),2017,0.0033,0.0,0.0033,0.0008239810233570122,dnb_annual_wide_xlsx,0.7,Extracted from DNB annual wide Excel; check match/transaction costs.,0.0011760189766429879,exact,-0.0013779554430616,-0.0260658885189492,0.0081322326762748,0.0057927894244863,0.0588909487629111,-0.070606402745978,0.0025539744197045876
